Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780121526,100,,Aggregated,29.100000,0.000000,2000,2700,3000,3100,3500,3800,4100,4100,4400,4500,4500,1348,1,2000,2027.931090177124,224.27470807451755,4492.595250019804,3258.96884272997
1780121527,100,,Aggregated,28.800000,0.000000,2100,2700,3000,3100,3500,3800,4100,4100,4400,4500,4500,1364,1,2100,2042.2953874154578,224.27470807451755,4492.595250019804,3252.972873900293
1780121528,100,,Aggregated,28.100000,0.000000,2100,2700,3000,3200,3600,3900,4100,4200,4400,4500,4500,1383,1,2100,2053.3728829976603,224.27470807451755,4492.595250019804,3256.572668112798
1780121529,100,,Aggregated,27.800000,0.000000,2100,2700,3000,3200,3600,3900,4100,4200,4500,4800,4800,1425,1,2100,2058.098918347162,224.27470807451755,4825.4698750097305,3259.3312280701753
1780121530,100,,Aggregated,27.700000,0.000000,2100,2700,3000,3200,3600,4000,4200,4400,4600,4800,4800,1455,2,2100,2061.9325035066854,224.27470807451755,4825.4698750097305,3245.73264604811
1780121531,100,,Aggregated,27.300000,0.000000,2000,2700,3000,3200,3700,4100,4300,4500,4800,4800,4800,1487,2,2000,2063.111240206685,224.27470807451755,4825.4698750097305,3250.5574983187626
1780121532,100,,Aggregated,27.100000,0.000000,2000,2700,3000,3200,3700,4100,4400,4500,4800,4800,4800,1509,2,2000,2062.9915232619555,224.27470807451755,4825.4698750097305,3245.6799204771373
1780121533,100,,Aggregated,26.800000,0.100000,2000,2700,3100,3200,3800,4100,4400,4500,4800,4800,4800,1536,2,2000,2067.824300550759,224.27470807451755,4825.4698750097305,3237.9856770833335
1780121534,100,,Aggregated,28.100000,0.100000,2000,2700,3100,3200,3800,4100,4400,4500,4800,4800,4800,1551,2,2000,2075.6860760124346,224.27470807451755,4825.4698750097305,3235.056092843327
1780121535,100,,Aggregated,27.600000,0.100000,2000,2700,3100,3300,3800,4200,4400,4500,4800,4800,4800,1591,2,2000,2078.6023002977195,224.27470807451755,4825.4698750097305,3255.81332495286
1780121536,100,,Aggregated,27.100000,0.100000,2000,2800,3100,3300,3900,4200,4500,4500,4800,4800,4800,1621,2,2000,2090.7765096044145,224.27470807451755,4825.4698750097305,3268.275138803208
1780121537,100,,Aggregated,26.600000,0.100000,2000,2800,3100,3300,4000,4300,4500,4500,4800,4800,4800,1656,2,2000,2088.203327588575,224.27470807451755,4825.4698750097305,3289.477657004831
1780121538,100,,Aggregated,26.700000,0.100000,2000,2800,3100,3400,4000,4300,4500,4600,4800,4800,4800,1685,2,2000,2097.485032558817,224.27470807451755,4825.4698750097305,3267.806528189911
1780121539,100,,Aggregated,28.100000,0.100000,2000,2800,3100,3400,4000,4300,4500,4600,4800,4800,4800,1712,2,2000,2089.279115306938,224.27470807451755,4825.4698750097305,3254.871495327103
1780121540,100,,Aggregated,29.000000,0.100000,2000,2800,3200,3400,4000,4300,4500,4600,4800,4800,4800,1743,2,2000,2091.414323524701,224.27470807451755,4825.4698750097305,3282.120481927711
1780121541,100,,Aggregated,28.700000,0.100000,2000,2800,3200,3400,4000,4300,4500,4600,4800,5100,5100,1782,2,2000,2095.416595461631,224.27470807451755,5057.287208037451,3312.7283950617284
1780121542,100,,Aggregated,29.100000,0.100000,2000,2800,3200,3400,4000,4300,4500,4600,4800,5100,5100,1811,2,2000,2087.695664979856,224.27470807451755,5057.287208037451,3326.631143014909
1780121543,100,,Aggregated,29.300000,0.000000,2000,2800,3200,3300,4000,4300,4500,4600,4800,5100,5100,1840,2,2000,2073.512649198655,224.27470807451755,5057.287208037451,3334.066304347826
1780121544,100,,Aggregated,29.300000,0.000000,2000,2800,3200,3400,4000,4300,4500,4600,4800,5100,5100,1858,2,2000,2084.4929852796467,224.27470807451755,5057.287208037451,3313.7061356297095
1780121545,100,,Aggregated,29.500000,0.000000,2000,2800,3200,3400,4000,4300,4500,4600,4800,5100,5100,1896,2,2000,2084.7062445846796,224.27470807451755,5057.287208037451,3289.487869198312
1780121546,100,,Aggregated,30.400000,0.000000,2000,2900,3200,3400,3900,4200,4500,4600,4800,5100,5100,1936,2,2000,2085.345757630541,224.27470807451755,5057.287208037451,3310.2360537190084
